a,b,cat_a,cat_b,same_cat,spread_std,drift_d2_d4,in_sample_pnl,in_sample_n,oos_d4_pnl,oos_d4_n,oos_d4_w,oos_winrate,robustness
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_CHOCOLATE,MICROCHIP,OXYGEN_SHAKE,0,979.2904123729691,-1942.0,36880.0,38,8975.0,14,11,0.7857142857142857,0.24335683297180044
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_GARLIC,MICROCHIP,OXYGEN_SHAKE,0,1510.3992707972373,-5114.0,37600.0,40,25900.0,15,12,0.8,0.6888297872340425
MICROCHIP_RECTANGLE,SNACKPACK_CHOCOLATE,MICROCHIP,SNACKPACK,0,706.0541195380919,-890.0,14060.0,34,-9160.0,8,4,0.5,-0.65149359886202
MICROCHIP_RECTANGLE,SNACKPACK_VANILLA,MICROCHIP,SNACKPACK,0,795.4341073933275,-1553.0,28805.0,36,15280.0,17,14,0.8235294117647058,0.5304634612046519
MICROCHIP_RECTANGLE,SNACKPACK_PISTACHIO,MICROCHIP,SNACKPACK,0,631.1985940725356,-341.0,15475.0,32,-6540.0,8,5,0.625,-0.42261712439418414
MICROCHIP_RECTANGLE,SNACKPACK_STRAWBERRY,MICROCHIP,SNACKPACK,0,1031.2582704702434,-2129.5,26335.0,34,14000.0,15,13,0.8666666666666667,0.5316119232959939
MICROCHIP_RECTANGLE,SNACKPACK_RASPBERRY,MICROCHIP,SNACKPACK,0,792.1119817239352,-1528.5,24565.0,35,-880.0,10,7,0.7,-0.03582332587014044
MICROCHIP_TRIANGLE,PEBBLES_XS,MICROCHIP,PEBBLES,0,1122.29499160497,1903.5,15850.0,31,22180.0,15,13,0.8666666666666667,1.3993690851735017
MICROCHIP_TRIANGLE,PEBBLES_S,MICROCHIP,PEBBLES,0,480.706537846544,-125.0,42830.0,29,23880.0,13,10,0.7692307692307693,0.5575531169740836
MICROCHIP_TRIANGLE,PEBBLES_M,MICROCHIP,PEBBLES,0,1362.9511965494546,-2760.5,56255.0,38,28370.0,15,14,0.9333333333333333,0.5043107279352946
MICROCHIP_TRIANGLE,PEBBLES_L,MICROCHIP,PEBBLES,0,1108.1112080712312,-1184.5,51775.0,36,23415.0,15,13,0.8666666666666667,0.45224529212940606
MICROCHIP_TRIANGLE,PEBBLES_XL,MICROCHIP,PEBBLES,0,2389.154978132829,-8126.5,5285.0,25,-17740.0,8,5,0.625,-2.0
MICROCHIP_TRIANGLE,ROBOT_VACUUMING,MICROCHIP,ROBOT,0,599.4113682932976,-333.5,54020.0,38,37370.0,20,19,0.95,0.6917808219178082
MICROCHIP_TRIANGLE,ROBOT_MOPPING,MICROCHIP,ROBOT,0,1408.314346613607,-3646.0,20385.0,29,19805.0,11,10,0.9090909090909091,0.9715477066470444
MICROCHIP_TRIANGLE,ROBOT_DISHES,MICROCHIP,ROBOT,0,1319.400865180013,-3258.5,45250.0,39,28215.0,18,15,0.8333333333333334,0.6235359116022099
MICROCHIP_TRIANGLE,ROBOT_LAUNDRY,MICROCHIP,ROBOT,0,441.76639656605056,-1313.0,82395.0,42,30405.0,16,15,0.9375,0.3690151101401784
MICROCHIP_TRIANGLE,ROBOT_IRONING,MICROCHIP,ROBOT,0,584.054682272987,111.5,1930.0,27,10905.0,12,9,0.75,5.0
MICROCHIP_TRIANGLE,UV_VISOR_YELLOW,MICROCHIP,UV_VISOR,0,829.612767458342,-2129.5,41700.0,36,18880.0,13,11,0.8461538461538461,0.45275779376498804
MICROCHIP_TRIANGLE,UV_VISOR_AMBER,MICROCHIP,UV_VISOR,0,765.1692581644745,811.5,11490.0,27,12675.0,12,10,0.8333333333333334,1.1031331592689295
MICROCHIP_TRIANGLE,UV_VISOR_ORANGE,MICROCHIP,UV_VISOR,0,1180.856426360821,-1399.0,16695.0,30,-3275.0,8,5,0.625,-0.1961665169212339
MICROCHIP_TRIANGLE,UV_VISOR_RED,MICROCHIP,UV_VISOR,0,1369.230248927142,-3781.0,13050.0,30,10395.0,11,9,0.8181818181818182,0.7965517241379311
MICROCHIP_TRIANGLE,UV_VISOR_MAGENTA,MICROCHIP,UV_VISOR,0,1254.563179624034,-3590.0,36930.0,31,17845.0,12,11,0.9166666666666666,0.48321148118061197
MICROCHIP_TRIANGLE,TRANSLATOR_SPACE_GRAY,MICROCHIP,TRANSLATOR,0,623.8309940333947,-487.5,33800.0,32,26835.0,13,12,0.9230769230769231,0.7939349112426035
MICROCHIP_TRIANGLE,TRANSLATOR_ASTRO_BLACK,MICROCHIP,TRANSLATOR,0,827.3889420860822,-1022.0,42120.0,38,20190.0,16,15,0.9375,0.4793447293447293
MICROCHIP_TRIANGLE,TRANSLATOR_ECLIPSE_CHARCOAL,MICROCHIP,TRANSLATOR,0,874.8317533613879,-1783.0,42690.0,41,23390.0,18,16,0.8888888888888888,0.5479034902787538
MICROCHIP_TRIANGLE,TRANSLATOR_GRAPHITE_MIST,MICROCHIP,TRANSLATOR,0,1139.0489907658523,-1851.0,50930.0,43,21065.0,14,13,0.9285714285714286,0.4136069114470842
MICROCHIP_TRIANGLE,TRANSLATOR_VOID_BLUE,MICROCHIP,TRANSLATOR,0,1207.7082355589605,-3622.5,50795.0,39,16790.0,17,15,0.8823529411764706,0.3305443449158382
MICROCHIP_TRIANGLE,PANEL_1X2,MICROCHIP,PANEL,0,1230.8919295444782,-1754.5,9475.0,28,7235.0,10,7,0.7,0.7635883905013192
MICROCHIP_TRIANGLE,PANEL_2X2,MICROCHIP,PANEL,0,498.8821815629192,-1451.5,43030.0,34,19485.0,17,14,0.8235294117647058,0.45282361143388333
MICROCHIP_TRIANGLE,PANEL_1X4,MICROCHIP,PANEL,0,701.6070278965158,-1286.0,9200.0,28,14765.0,13,11,0.8461538461538461,1.6048913043478261
MICROCHIP_TRIANGLE,PANEL_2X4,MICROCHIP,PANEL,0,1361.705552706748,-4412.0,36655.0,36,16395.0,13,10,0.7692307692307693,0.44727867957986633
MICROCHIP_TRIANGLE,PANEL_4X4,MICROCHIP,PANEL,0,1003.2338811417305,-1187.0,21810.0,31,10200.0,13,10,0.7692307692307693,0.4676753782668501
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_MORNING_BREATH,MICROCHIP,OXYGEN_SHAKE,0,762.8213398886589,-1609.0,16010.0,29,7335.0,10,6,0.6,0.4581511555277951
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_EVENING_BREATH,MICROCHIP,OXYGEN_SHAKE,0,1008.5414650670838,-1478.5,37860.0,35,13425.0,13,11,0.8461538461538461,0.35459587955625993
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_MINT,MICROCHIP,OXYGEN_SHAKE,0,691.3642737185177,-2213.5,35260.0,34,-610.0,9,6,0.6666666666666666,-0.017300056721497446
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_CHOCOLATE,MICROCHIP,OXYGEN_SHAKE,0,1309.1313602724763,-2772.5,13785.0,26,-9065.0,6,3,0.5,-0.6575988393180994
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_GARLIC,MICROCHIP,OXYGEN_SHAKE,0,1668.7087227848563,-5944.5,28020.0,30,700.0,9,7,0.7777777777777778,0.024982155603140613
MICROCHIP_TRIANGLE,SNACKPACK_CHOCOLATE,MICROCHIP,SNACKPACK,0,731.0770179598127,-1720.5,29865.0,31,23245.0,16,15,0.9375,0.7783358446341871
MICROCHIP_TRIANGLE,SNACKPACK_VANILLA,MICROCHIP,SNACKPACK,0,926.7388650380896,-2383.5,40120.0,41,13225.0,16,13,0.8125,0.3296360917248255
MICROCHIP_TRIANGLE,SNACKPACK_PISTACHIO,MICROCHIP,SNACKPACK,0,745.7326657781855,-1171.5,45890.0,38,21160.0,16,15,0.9375,0.4611026367400305
MICROCHIP_TRIANGLE,SNACKPACK_STRAWBERRY,MICROCHIP,SNACKPACK,0,1086.1654216884554,-2960.0,49370.0,37,15635.0,14,13,0.9285714285714286,0.31669029775167107
MICROCHIP_TRIANGLE,SNACKPACK_RASPBERRY,MICROCHIP,SNACKPACK,0,843.9079148607979,-2359.0,44850.0,34,18465.0,13,10,0.7692307692307693,0.4117056856187291
PEBBLES_XS,PEBBLES_S,PEBBLES,PEBBLES,1,931.1708290062206,-2028.5,37325.0,32,27270.0,17,16,0.9411764705882353,0.730609511051574
PEBBLES_XS,PEBBLES_M,PEBBLES,PEBBLES,1,1989.513912210717,-4664.0,14295.0,27,21420.0,13,10,0.7692307692307693,1.4984260230849948
PEBBLES_XS,PEBBLES_L,PEBBLES,PEBBLES,1,1724.2109684886784,-3088.0,-1785.0,29,8375.0,13,12,0.9230769230769231,-2.0
PEBBLES_XS,PEBBLES_XL,PEBBLES,PEBBLES,1,3085.332492503274,-10030.0,40230.0,33,-10460.0,8,5,0.625,-0.2600049714143674
PEBBLES_XS,ROBOT_VACUUMING,PEBBLES,ROBOT,0,1032.2985094879934,-2237.0,24490.0,28,16905.0,14,12,0.8571428571428571,0.6902817476521029
PEBBLES_XS,ROBOT_MOPPING,PEBBLES,ROBOT,0,2073.453606333963,-5549.5,-1895.0,30,1590.0,10,7,0.7,-0.8390501319261213
PEBBLES_XS,ROBOT_DISHES,PEBBLES,ROBOT,0,1915.3005291106795,-5162.0,38935.0,36,14235.0,13,10,0.7692307692307693,0.3656093489148581
PEBBLES_XS,ROBOT_LAUNDRY,PEBBLES,ROBOT,0,1132.945846748906,-3216.5,12535.0,32,5770.0,12,8,0.6666666666666666,0.46031112883925007
PEBBLES_XS,ROBOT_IRONING,PEBBLES,ROBOT,0,946.8204828810386,-1792.0,32225.0,33,18185.0,13,12,0.9230769230769231,0.5643134212567882
PEBBLES_XS,UV_VISOR_YELLOW,PEBBLES,UV_VISOR,0,1638.2982993830415,-4033.0,13560.0,31,6290.0,9,6,0.6666666666666666,0.4638643067846608
PEBBLES_XS,UV_VISOR_AMBER,PEBBLES,UV_VISOR,0,570.4279476275974,-1092.0,36795.0,34,15655.0,13,10,0.7692307692307693,0.42546541649680664
PEBBLES_XS,UV_VISOR_ORANGE,PEBBLES,UV_VISOR,0,1870.0287275349715,-3302.5,-21665.0,24,-22655.0,7,5,0.7142857142857143,1.0456958227555966
PEBBLES_XS,UV_VISOR_RED,PEBBLES,UV_VISOR,0,1831.9385190417188,-5684.5,23480.0,29,1145.0,10,5,0.5,0.0487649063032368
PEBBLES_XS,UV_VISOR_MAGENTA,PEBBLES,UV_VISOR,0,1995.4142814213249,-5493.5,22935.0,36,25875.0,21,19,0.9047619047619048,1.1281883584041856
PEBBLES_XS,TRANSLATOR_SPACE_GRAY,PEBBLES,TRANSLATOR,0,1264.704367478761,-2391.0,30185.0,38,14850.0,16,13,0.8125,0.4919662083816465
PEBBLES_XS,TRANSLATOR_ASTRO_BLACK,PEBBLES,TRANSLATOR,0,1103.7615038187855,-2925.5,54440.0,38,3730.0,9,7,0.7777777777777778,0.06851579720793534
PEBBLES_XS,TRANSLATOR_ECLIPSE_CHARCOAL,PEBBLES,TRANSLATOR,0,1553.9867156330047,-3686.5,34200.0,36,21790.0,17,15,0.8823529411764706,0.6371345029239766
PEBBLES_XS,TRANSLATOR_GRAPHITE_MIST,PEBBLES,TRANSLATOR,0,1705.6753126816543,-3754.5,25825.0,28,5640.0,9,7,0.7777777777777778,0.21839303000968055
PEBBLES_XS,TRANSLATOR_VOID_BLUE,PEBBLES,TRANSLATOR,0,1957.8285228234738,-5526.0,14820.0,34,1725.0,10,8,0.8,0.11639676113360324
PEBBLES_XS,PANEL_1X2,PEBBLES,PANEL,0,1491.7771994311922,-3658.0,665.0,24,-4370.0,9,5,0.5555555555555556,-2.0
PEBBLES_XS,PANEL_2X2,PEBBLES,PANEL,0,1320.3423436019243,-3355.0,-13255.0,25,7165.0,11,8,0.7272727272727273,-0.5405507355714825
PEBBLES_XS,PANEL_1X4,PEBBLES,PANEL,0,1067.7175845120644,-3189.5,8330.0,25,3290.0,9,5,0.5555555555555556,0.3949579831932773
PEBBLES_XS,PANEL_2X4,PEBBLES,PANEL,0,2014.3340757394208,-6315.5,-28420.0,22,-11435.0,8,3,0.375,0.40235749472202675
PEBBLES_XS,PANEL_4X4,PEBBLES,PANEL,0,1427.5737841339119,-3090.5,35625.0,37,11405.0,15,13,0.8666666666666667,0.320140350877193
PEBBLES_XS,OXYGEN_SHAKE_MORNING_BREATH,PEBBLES,OXYGEN_SHAKE,0,1030.447609621094,-3512.5,47120.0,36,9130.0,12,10,0.8333333333333334,0.19376061120543295
PEBBLES_XS,OXYGEN_SHAKE_EVENING_BREATH,PEBBLES,OXYGEN_SHAKE,0,1512.9622704887959,-3382.0,22615.0,31,-1485.0,7,5,0.7142857142857143,-0.06566438204731373
PEBBLES_XS,OXYGEN_SHAKE_MINT,PEBBLES,OXYGEN_SHAKE,0,1428.210696307808,-4117.0,1730.0,31,-14330.0,6,2,0.3333333333333333,-2.0
PEBBLES_XS,OXYGEN_SHAKE_CHOCOLATE,PEBBLES,OXYGEN_SHAKE,0,1771.8839218480423,-4676.0,3655.0,28,-18765.0,5,1,0.2,-2.0
PEBBLES_XS,OXYGEN_SHAKE_GARLIC,PEBBLES,OXYGEN_SHAKE,0,2303.322720318048,-7848.0,-17120.0,22,-4520.0,8,5,0.625,0.26401869158878505
PEBBLES_XS,SNACKPACK_CHOCOLATE,PEBBLES,SNACKPACK,0,1335.8611299102613,-3624.0,21970.0,31,9785.0,11,8,0.7272727272727273,0.445380063723259
PEBBLES_XS,SNACKPACK_VANILLA,PEBBLES,SNACKPACK,0,1522.9852040905419,-4287.0,6470.0,29,4600.0,12,9,0.75,0.7109737248840804
PEBBLES_XS,SNACKPACK_PISTACHIO,PEBBLES,SNACKPACK,0,1311.2089217643556,-3075.0,24505.0,31,5030.0,10,8,0.8,0.20526423178943073
PEBBLES_XS,SNACKPACK_STRAWBERRY,PEBBLES,SNACKPACK,0,1769.0882680133277,-4863.5,5740.0,26,-2235.0,7,5,0.7142857142857143,-0.3893728222996516
PEBBLES_XS,SNACKPACK_RASPBERRY,PEBBLES,SNACKPACK,0,1467.602323626094,-4262.5,25025.0,31,7310.0,11,7,0.6363636363636364,0.2921078921078921
PEBBLES_S,PEBBLES_M,PEBBLES,PEBBLES,1,1368.640483356165,-2635.5,-7380.0,26,-160.0,11,6,0.5454545454545454,0.02168021680216802
PEBBLES_S,PEBBLES_L,PEBBLES,PEBBLES,1,1105.756942589635,-1059.5,44365.0,36,25385.0,14,11,0.7857142857142857,0.5721852811901273
PEBBLES_S,PEBBLES_XL,PEBBLES,PEBBLES,1,2514.0740065539026,-8001.5,27205.0,30,17000.0,13,9,0.6923076923076923,0.6248851314096674
PEBBLES_S,ROBOT_VACUUMING,PEBBLES,ROBOT,0,580.750332347815,-208.5,25905.0,33,9630.0,14,11,0.7857142857142857,0.3717429067747539
PEBBLES_S,ROBOT_MOPPING,PEBBLES,ROBOT,0,1419.664011239191,-3521.0,7175.0,25,8945.0,10,6,0.6,1.2466898954703833
PEBBLES_S,ROBOT_DISHES,PEBBLES,ROBOT,0,1331.4912412216509,-3133.5,-3025.0,23,25.0,9,6,0.6666666666666666,-0.008264462809917356
PEBBLES_S,ROBOT_LAUNDRY,PEBBLES,ROBOT,0,521.7859194331193,-1188.0,55115.0,36,19930.0,14,11,0.7857142857142857,0.36160754785448607
PEBBLES_S,ROBOT_IRONING,PEBBLES,ROBOT,0,515.3574953080456,236.5,22705.0,31,12840.0,13,10,0.7692307692307693,0.5655142039198414
PEBBLES_S,UV_VISOR_YELLOW,PEBBLES,UV_VISOR,0,959.8450944495505,-2004.5,20040.0,32,3805.0,10,5,0.5,0.18987025948103792
PEBBLES_S,UV_VISOR_AMBER,PEBBLES,UV_VISOR,0,580.4119618312208,936.5,31720.0,30,12770.0,10,8,0.8,0.4025851197982345
PEBBLES_S,UV_VISOR_ORANGE,PEBBLES,UV_VISOR,0,1206.9073884919255,-1274.0,-1645.0,29,-11760.0,10,7,0.7,5.0
PEBBLES_S,UV_VISOR_RED,PEBBLES,UV_VISOR,0,1352.3180074303568,-3656.0,14120.0,33,-7550.0,8,5,0.625,-0.5347025495750708
PEBBLES_S,UV_VISOR_MAGENTA,PEBBLES,UV_VISOR,0,1307.4395565921861,-3465.0,16530.0,31,1260.0,13,10,0.7692307692307693,0.07622504537205081
PEBBLES_S,TRANSLATOR_SPACE_GRAY,PEBBLES,TRANSLATOR,0,585.2760889413453,-362.5,30555.0,35,14810.0,15,13,0.8666666666666667,0.4846997218131239
PEBBLES_S,TRANSLATOR_ASTRO_BLACK,PEBBLES,TRANSLATOR,0,746.6482148745903,-897.0,12970.0,28,805.0,7,3,0.42857142857142855,0.062066306861989204
PEBBLES_S,TRANSLATOR_ECLIPSE_CHARCOAL,PEBBLES,TRANSLATOR,0,915.2763247882089,-1658.0,34190.0,34,10385.0,12,9,0.75,0.3037437847323779
PEBBLES_S,TRANSLATOR_GRAPHITE_MIST,PEBBLES,TRANSLATOR,0,1111.9612139283295,-1726.0,10850.0,29,715.0,9,5,0.5555555555555556,0.06589861751152074
PEBBLES_S,TRANSLATOR_VOID_BLUE,PEBBLES,TRANSLATOR,0,1280.827612730368,-3497.5,36185.0,34,18085.0,14,12,0.8571428571428571,0.49979273179494266
PEBBLES_S,PANEL_1X2,PEBBLES,PANEL,0,1121.3586283671486,-1629.5,-2225.0,26,-3920.0,10,6,0.6,1.7617977528089888
PEBBLES_S,PANEL_2X2,PEBBLES,PANEL,0,609.6678146043494,-1326.5,51360.0,43,26755.0,18,17,0.9444444444444444,0.5209306853582555
PEBBLES_S,PANEL_1X4,PEBBLES,PANEL,0,754.316745307469,-1161.0,6115.0,27,12720.0,12,10,0.8333333333333334,2.080130825838103
PEBBLES_S,PANEL_2X4,PEBBLES,PANEL,0,1398.033279483815,-4287.0,-3535.0,27,1460.0,12,8,0.6666666666666666,-0.413012729844413
PEBBLES_S,PANEL_4X4,PEBBLES,PANEL,0,946.1185219461578,-1062.0,-445.0,29,-3570.0,11,7,0.6363636363636364,5.0
PEBBLES_S,OXYGEN_SHAKE_MORNING_BREATH,PEBBLES,OXYGEN_SHAKE,0,713.0156977399257,-1484.0,7530.0,31,5960.0,12,8,0.6666666666666666,0.7915006640106241
PEBBLES_S,OXYGEN_SHAKE_EVENING_BREATH,PEBBLES,OXYGEN_SHAKE,0,926.4995416183407,-1353.5,49560.0,38,25060.0,16,13,0.8125,0.5056497175141242
PEBBLES_S,OXYGEN_SHAKE_MINT,PEBBLES,OXYGEN_SHAKE,0,779.6365725750968,-2088.5,47815.0,39,8290.0,12,10,0.8333333333333334,0.17337655547422356
PEBBLES_S,OXYGEN_SHAKE_CHOCOLATE,PEBBLES,OXYGEN_SHAKE,0,1284.4900596987534,-2647.5,19070.0,32,-11580.0,8,4,0.5,-0.6072364971158888
PEBBLES_S,OXYGEN_SHAKE_GARLIC,PEBBLES,OXYGEN_SHAKE,0,1734.2735727508887,-5819.5,5645.0,33,-9170.0,9,5,0.5555555555555556,-1.62444641275465
PEBBLES_S,SNACKPACK_CHOCOLATE,PEBBLES,SNACKPACK,0,732.3901473275655,-1595.5,14495.0,31,310.0,9,6,0.6666666666666666,0.02138668506381511
PEBBLES_S,SNACKPACK_VANILLA,PEBBLES,SNACKPACK,0,919.2226128846386,-2258.5,46690.0,42,16735.0,18,15,0.8333333333333334,0.35842792889269653
PEBBLES_S,SNACKPACK_PISTACHIO,PEBBLES,SNACKPACK,0,714.4732495534033,-1046.5,41695.0,37,8420.0,11,8,0.7272727272727273,0.20194267897829477
PEBBLES_S,SNACKPACK_STRAWBERRY,PEBBLES,SNACKPACK,0,1123.153219822157,-2835.0,26660.0,33,6250.0,10,6,0.6,0.23443360840210054
PEBBLES_S,SNACKPACK_RASPBERRY,PEBBLES,SNACKPACK,0,856.2793573000707,-2234.0,20575.0,31,6805.0,12,8,0.6666666666666666,0.3307411907654921
PEBBLES_M,PEBBLES_L,PEBBLES,PEBBLES,1,757.1291364427691,1576.0,980.0,25,1065.0,9,5,0.5555555555555556,1.086734693877551
PEBBLES_M,PEBBLES_XL,PEBBLES,PEBBLES,1,1665.1153187967839,-5366.0,60525.0,36,32640.0,16,14,0.875,0.5392812887236679
PEBBLES_M,ROBOT_VACUUMING,PEBBLES,ROBOT,0,1146.1756797442702,2427.0,57200.0,46,26635.0,19,18,0.9473684210526315,0.46564685314685317
PEBBLES_M,ROBOT_MOPPING,PEBBLES,ROBOT,0,492.0414577837903,-885.5,22310.0,32,15260.0,13,10,0.7692307692307693,0.683998207082026
PEBBLES_M,ROBOT_DISHES,PEBBLES,ROBOT,0,633.6379111646123,-498.0,18905.0,29,4650.0,10,7,0.7,0.24596667548267653
PEBBLES_M,ROBOT_LAUNDRY,PEBBLES,ROBOT,0,1191.8970507341646,1447.5,26790.0,35,11875.0,14,10,0.7142857142857143,0.4432624113475177
PEBBLES_M,ROBOT_IRONING,PEBBLES,ROBOT,0,1390.5428171490537,2872.0,-27005.0,24,5085.0,12,9,0.75,-0.18829846324754676
PEBBLES_M,UV_VISOR_YELLOW,PEBBLES,UV_VISOR,0,1032.8698778394491,631.0,26460.0,34,6535.0,11,9,0.8181818181818182,0.24697656840513985
PEBBLES_M,UV_VISOR_AMBER,PEBBLES,UV_VISOR,0,1536.4291665136825,3572.0,2410.0,29,3515.0,11,8,0.7272727272727273,1.45850622406639
PEBBLES_M,UV_VISOR_ORANGE,PEBBLES,UV_VISOR,0,664.4662231923197,1361.5,-3420.0,28,-185.0,12,10,0.8333333333333334,0.054093567251461985
PEBBLES_M,UV_VISOR_RED,PEBBLES,UV_VISOR,0,579.6225486410733,-1020.5,43330.0,36,9895.0,10,8,0.8,0.22836372028617585
PEBBLES_M,UV_VISOR_MAGENTA,PEBBLES,UV_VISOR,0,671.332920603918,-829.5,390.0,31,7635.0,13,11,0.8461538461538461,5.0
PEBBLES_M,TRANSLATOR_SPACE_GRAY,PEBBLES,TRANSLATOR,0,921.9318945910863,2273.0,40345.0,40,10475.0,10,7,0.7,0.259635642582724
PEBBLES_M,TRANSLATOR_ASTRO_BLACK,PEBBLES,TRANSLATOR,0,1045.4432468646332,1738.5,26880.0,34,13380.0,14,11,0.7857142857142857,0.49776785714285715
PEBBLES_M,TRANSLATOR_ECLIPSE_CHARCOAL,PEBBLES,TRANSLATOR,0,863.8749306458141,977.5,2160.0,33,7850.0,13,10,0.7692307692307693,3.634259259259259
PEBBLES_M,TRANSLATOR_GRAPHITE_MIST,PEBBLES,TRANSLATOR,0,544.3678529307334,909.5,22415.0,30,5395.0,9,8,0.8888888888888888,0.24068703992861923
PEBBLES_M,TRANSLATOR_VOID_BLUE,PEBBLES,TRANSLATOR,0,757.6596078790996,-862.0,7125.0,33,9460.0,15,12,0.8,1.327719298245614
PEBBLES_M,PANEL_1X2,PEBBLES,PANEL,0,783.4467479346032,1006.0,32240.0,38,18295.0,18,16,0.8888888888888888,0.5674627791563276
PEBBLES_M,PANEL_2X2,PEBBLES,PANEL,0,1186.6262084747261,1309.0,10290.0,33,11430.0,14,11,0.7857142857142857,1.1107871720116618
PEBBLES_M,PANEL_1X4,PEBBLES,PANEL,0,1444.395092742545,1474.5,-5355.0,30,4985.0,12,9,0.75,-0.930905695611578
PEBBLES_M,PANEL_2X4,PEBBLES,PANEL,0,624.8667059743968,-1651.5,12385.0,31,9235.0,12,9,0.75,0.7456600726685506
PEBBLES_M,PANEL_4X4,PEBBLES,PANEL,0,766.1219132986122,1573.5,31560.0,42,4635.0,12,10,0.8333333333333334,0.14686311787072243
PEBBLES_M,OXYGEN_SHAKE_MORNING_BREATH,PEBBLES,OXYGEN_SHAKE,0,1292.043131083468,1151.5,-18400.0,25,16850.0,14,13,0.9285714285714286,-0.9157608695652174
PEBBLES_M,OXYGEN_SHAKE_EVENING_BREATH,PEBBLES,OXYGEN_SHAKE,0,659.2448198456825,1282.0,5140.0,30,65.0,13,10,0.7692307692307693,0.01264591439688716
PEBBLES_M,OXYGEN_SHAKE_MINT,PEBBLES,OXYGEN_SHAKE,0,978.2787195609728,547.0,2045.0,28,-7615.0,9,4,0.4444444444444444,-2.0
PEBBLES_M,OXYGEN_SHAKE_CHOCOLATE,PEBBLES,OXYGEN_SHAKE,0,719.8579964196163,-12.0,18135.0,33,11750.0,14,12,0.8571428571428571,0.6479183898538737
PEBBLES_M,OXYGEN_SHAKE_GARLIC,PEBBLES,OXYGEN_SHAKE,0,809.8905706822329,-3184.0,25025.0,40,14935.0,15,14,0.9333333333333333,0.5968031968031968
PEBBLES_M,SNACKPACK_CHOCOLATE,PEBBLES,SNACKPACK,0,802.8543813770438,1040.0,37725.0,41,27220.0,22,20,0.9090909090909091,0.7215374420145791
PEBBLES_M,SNACKPACK_VANILLA,PEBBLES,SNACKPACK,0,655.6637871097909,377.0,17140.0,32,5805.0,12,9,0.75,0.338681446907818
PEBBLES_M,SNACKPACK_PISTACHIO,PEBBLES,SNACKPACK,0,829.5437695019245,1589.0,15675.0,31,15275.0,15,13,0.8666666666666667,0.9744816586921851
PEBBLES_M,SNACKPACK_STRAWBERRY,PEBBLES,SNACKPACK,0,608.1799998098696,-199.5,21580.0,31,11250.0,12,10,0.8333333333333334,0.5213160333642262
PEBBLES_M,SNACKPACK_RASPBERRY,PEBBLES,SNACKPACK,0,681.8835075950191,401.5,29385.0,36,18820.0,16,14,0.875,0.6404628211672622
PEBBLES_L,PEBBLES_XL,PEBBLES,PEBBLES,1,1994.8393901509285,-6942.0,22565.0,31,12970.0,14,12,0.8571428571428571,0.5747839574562376
PEBBLES_L,ROBOT_VACUUMING,PEBBLES,ROBOT,0,962.902507037426,851.0,1260.0,24,130.0,8,6,0.75,0.10317460317460317
PEBBLES_L,ROBOT_MOPPING,PEBBLES,ROBOT,0,772.2205496302925,-2461.5,-8880.0,27,7150.0,11,8,0.7272727272727273,-0.8051801801801802
PEBBLES_L,ROBOT_DISHES,PEBBLES,ROBOT,0,799.4247763213036,-2074.0,3760.0,31,-1515.0,12,11,0.9166666666666666,-0.4029255319148936
PEBBLES_L,ROBOT_LAUNDRY,PEBBLES,ROBOT,0,1037.8222863149965,-128.5,1580.0,28,-1335.0,12,9,0.75,-0.8449367088607594
PEBBLES_L,ROBOT_IRONING,PEBBLES,ROBOT,0,1131.956720027861,1296.0,-26825.0,22,11690.0,13,11,0.8461538461538461,-0.43578751164958063
PEBBLES_L,UV_VISOR_YELLOW,PEBBLES,UV_VISOR,0,847.3940591405151,-945.0,6725.0,26,-830.0,9,5,0.5555555555555556,-0.12342007434944238
PEBBLES_L,UV_VISOR_AMBER,PEBBLES,UV_VISOR,0,1341.5644065274025,1996.0,-3480.0,29,-7830.0,10,7,0.7,2.25
PEBBLES_L,UV_VISOR_ORANGE,PEBBLES,UV_VISOR,0,587.2834893453066,-214.5,28520.0,35,18425.0,15,12,0.8,0.6460378681626928
PEBBLES_L,UV_VISOR_RED,PEBBLES,UV_VISOR,0,755.5183231470962,-2596.5,12565.0,27,-2160.0,8,6,0.75,-0.17190608834062873
PEBBLES_L,UV_VISOR_MAGENTA,PEBBLES,UV_VISOR,0,764.4612084788648,-2405.5,-12905.0,25,-2795.0,9,6,0.6666666666666666,0.21658271987601704
PEBBLES_L,TRANSLATOR_SPACE_GRAY,PEBBLES,TRANSLATOR,0,720.4624878930039,697.0,10570.0,32,11000.0,16,13,0.8125,1.0406811731315042
PEBBLES_L,TRANSLATOR_ASTRO_BLACK,PEBBLES,TRANSLATOR,0,830.5712213197974,162.5,21440.0,31,15010.0,14,11,0.7857142857142857,0.7000932835820896
PEBBLES_L,TRANSLATOR_ECLIPSE_CHARCOAL,PEBBLES,TRANSLATOR,0,695.1380287110682,-598.5,22600.0,33,17915.0,14,11,0.7857142857142857,0.7926991150442478
